db,country,site,latitude,longitude
gcrmn,NA,NA,13.488105,144.76437
gcrmn,NA,NA,13.275373,144.66226
gcrmn,NA,NA,13.650654,144.87828
gcrmn,NA,NA,13.259161,144.65312
gcrmn,NA,NA,13.288076,144.65369
gcrmn,NA,NA,13.349893,144.63945
gcrmn,NA,NA,13.309201,144.65178
gcrmn,NA,NA,13.238641,144.6604
gcrmn,NA,NA,13.653046,144.87268
gcrmn,NA,NA,13.363908,144.64441
gcrmn,NA,NA,13.299916,144.65692
gcrmn,NA,NA,13.653457,144.87238
gcrmn,NA,NA,13.551061,144.809
gcrmn,NA,NA,13.238555,144.63942
gcrmn,NA,NA,13.582792,144.83093
gcrmn,NA,NA,13.411156,144.65424
gcrmn,NA,NA,13.488524,144.7658
gcrmn,NA,NA,13.235518,144.65358
gcrmn,NA,NA,13.382104,144.6465
gcrmn,NA,NA,13.238736,144.70016
gcrmn,NA,NA,13.454426,144.84087
gcrmn,NA,NA,13.465535,144.85687
gcrmn,NA,NA,13.397915,144.65395
gcrmn,NA,NA,13.246377,144.7189
gcrmn,NA,NA,13.241914,144.70255
gcrmn,NA,NA,13.243568,144.7157
gcrmn,NA,NA,13.240796,144.70428
gcrmn,NA,NA,13.240147,144.69598
gcrmn,NA,NA,13.238751,144.70078
gcrmn,NA,NA,13.270192,144.74902
gcrmn,NA,NA,13.251494,144.73749
gcrmn,NA,NA,13.462509,144.8488
gcrmn,NA,NA,13.510671,144.90076
gcrmn,NA,NA,13.247207,144.73541
gcrmn,NA,NA,13.529679,144.93134
gcrmn,NA,NA,13.355378,144.7754
gcrmn,NA,NA,13.488822,144.87889
gcrmn,NA,NA,13.256929,144.74191
gcrmn,NA,NA,13.282353,144.76382
gcrmn,NA,NA,13.548394,144.93889
gcrmn,NA,NA,13.323921,144.77554
gcrmn,NA,NA,13.394439,144.78235
gcrmn,NA,NA,13.514761,144.91985
gcrmn,NA,NA,13.311827,144.77412
gcrmn,NA,NA,13.4744,144.86667
gcrmn,NA,NA,13.334202,144.77339
gcrmn,NA,NA,13.602218,144.92464
gcrmn,NA,NA,13.601128,144.93552
gcrmn,NA,NA,13.566891,144.94232
gcrmn,NA,NA,13.602456,144.927
gcrmn,NA,NA,13.620567,144.90472
gcrmn,NA,NA,13.593142,144.95604
gcrmn,NA,NA,13.562843,144.94238000000001
gcrmn,NA,NA,13.607038,144.91394
gcrmn,NA,NA,13.595951,144.95851
gcrmn,NA,NA,13.479813,144.70682
gcrmn,NA,NA,13.481924,144.70306
gcrmn,NA,NA,13.470162,144.6873
gcrmn,NA,NA,13.51658,144.79892
gcrmn,NA,NA,13.533337,144.79993
gcrmn,NA,NA,13.511408,144.78905
gcrmn,NA,NA,13.497404,144.76813
gcrmn,NA,NA,13.316273,144.6556
gcrmn,NA,NA,13.332816,144.64697
gcrmn,NA,NA,13.595704,144.83366
gcrmn,NA,NA,13.280197,144.66032
gcrmn,NA,NA,13.490682,144.76726
gcrmn,NA,NA,13.545061,144.80675
gcrmn,NA,NA,13.560682,144.81532
gcrmn,NA,NA,13.361042,144.64473
gcrmn,NA,NA,13.413354,144.65022
gcrmn,NA,NA,13.65726,144.85843
gcrmn,NA,NA,13.254869,144.64925
gcrmn,NA,NA,13.458258,144.62497
gcrmn,NA,NA,13.341425,144.63155
gcrmn,NA,NA,13.267817,144.6567
gcrmn,NA,NA,13.60065,144.83298
gcrmn,NA,NA,13.400898,144.65536
gcrmn,NA,NA,13.298409,144.65536
gcrmn,NA,NA,13.57722,144.82777
gcrmn,NA,NA,13.311801,144.64348
gcrmn,NA,NA,13.484976,144.76039
gcrmn,NA,NA,13.627403,144.90012
gcrmn,NA,NA,13.247054,144.64066
gcrmn,NA,NA,13.565543,144.81842
gcrmn,NA,NA,13.639773,144.84598
gcrmn,NA,NA,13.46575,144.66815
gcrmn,NA,NA,13.376087,144.6419
gcrmn,NA,NA,13.653099,144.85162
gcrmn,NA,NA,13.24045,144.71263
gcrmn,NA,NA,13.240563,144.70139
gcrmn,NA,NA,13.244094,144.71451
gcrmn,NA,NA,13.245541,144.71739
gcrmn,NA,NA,13.481678,144.86848
gcrmn,NA,NA,13.525638,144.93062
gcrmn,NA,NA,13.463282,144.85542
gcrmn,NA,NA,13.539791,144.93382
gcrmn,NA,NA,13.389389,144.78087
gcrmn,NA,NA,13.505787,144.89224
gcrmn,NA,NA,13.362167,144.77667
gcrmn,NA,NA,13.587388,144.95285
gcrmn,NA,NA,13.575721,144.94986
gcrmn,NA,NA,13.283535,144.65814
gcrmn,NA,NA,13.311976,144.6447
gcrmn,NA,NA,13.618708,144.83365
gcrmn,NA,NA,13.392094,144.65309
gcrmn,NA,NA,13.261689,144.65347
gcrmn,NA,NA,13.368455,144.64186
gcrmn,NA,NA,13.33675,144.64166
gcrmn,NA,NA,13.376208,144.6441
gcrmn,NA,NA,13.297172,144.77188
gcrmn,NA,NA,13.549727,144.93945
gcrmn,NA,NA,13.31976,144.7734
gcrmn,NA,NA,13.439974,144.82043
gcrmn,NA,NA,13.602043,144.94135
gcrmn,NA,NA,13.611253,144.90779
gcrmn,NA,NA,13.627135000000001,144.90042
gcrmn,NA,NA,13.64773,144.84943
gcrmn,NA,NA,13.350165,144.63878
gcrmn,NA,NA,13.597778,144.83191
gcrmn,NA,NA,13.466898,144.859
gcrmn,NA,NA,13.449925,144.83675
gcrmn,NA,NA,13.288112,144.7681
gcrmn,NA,NA,13.52104,144.92947
gcrmn,NA,NA,13.281167,144.76445
gcrmn,NA,NA,13.245122,144.73335
gcrmn,NA,NA,13.43301,144.81229
gcrmn,NA,NA,13.401068,144.7842
gcrmn,NA,NA,13.244262,144.7249
gcrmn,NA,NA,13.31383,144.77365
gcrmn,NA,NA,13.516329,144.9202
gcrmn,NA,NA,13.479405,144.86768
gcrmn,NA,NA,13.326634,144.77591
gcrmn,NA,NA,13.368394,144.77818
gcrmn,NA,NA,13.292351,144.76866
gcrmn,NA,NA,13.488364,144.87553
gcrmn,NA,NA,17.298086,145.83961
gcrmn,NA,NA,17.320066,145.84668
gcrmn,NA,NA,17.302376,145.85043
gcrmn,NA,NA,17.295073,145.84622
gcrmn,NA,NA,17.31756,145.83267
gcrmn,NA,NA,17.304577,145.83067
gcrmn,NA,NA,17.299414,145.85056
gcrmn,NA,NA,17.313725,145.85045
gcrmn,NA,NA,17.297274,145.83646
gcrmn,NA,NA,17.310926,145.83145
gcrmn,NA,NA,17.3226,145.83978
gcrmn,NA,NA,17.301168,145.83296
gcrmn,NA,NA,17.294472,145.84567
gcrmn,NA,NA,17.317785,145.85118
gcrmn,NA,NA,17.3042,145.83092
gcrmn,NA,NA,17.323246,145.84306
gcrmn,NA,NA,17.301676,145.85052
gcrmn,NA,NA,17.31302,145.832
gcrmn,NA,NA,17.321548,145.84444
gcrmn,NA,NA,17.297468,145.84047
gcrmn,NA,NA,17.308619,145.8527
gcrmn,NA,NA,17.299582,145.85036
gcrmn,NA,NA,17.30123,145.83293
gcrmn,NA,NA,17.31337,145.83171
gcrmn,NA,NA,20.020498,145.23016
gcrmn,NA,NA,20.01535,145.23486
gcrmn,NA,NA,20.013573,145.20921
gcrmn,NA,NA,20.010025,145.22911
gcrmn,NA,NA,20.011396,145.21861
gcrmn,NA,NA,20.013216,145.2338
gcrmn,NA,NA,20.011206,145.22684
gcrmn,NA,NA,20.025156,145.23679
gcrmn,NA,NA,20.037115,145.2205
gcrmn,NA,NA,20.02169,145.20695
gcrmn,NA,NA,20.011147,145.23132
gcrmn,NA,NA,20.027388,145.23616
gcrmn,NA,NA,20.025286,145.20743
gcrmn,NA,NA,20.018606,145.20749
gcrmn,NA,NA,20.019222,145.23976
gcrmn,NA,NA,20.030869,145.23398
gcrmn,NA,NA,20.013475,145.22667
gcrmn,NA,NA,20.033443,145.22733
gcrmn,NA,NA,20.034248,145.21509
gcrmn,NA,NA,20.035782,145.21819
gcrmn,NA,NA,20.009651,145.21675
gcrmn,NA,NA,20.018085,145.22998
gcrmn,NA,NA,20.031145,145.23122
gcrmn,NA,NA,20.011366,145.20952
gcrmn,NA,NA,20.02949,145.20926
gcrmn,NA,NA,20.01745,145.20667
gcrmn,NA,NA,20.02054,145.23001
gcrmn,NA,NA,20.027842,145.21149
gcrmn,NA,NA,20.029291,145.22412
gcrmn,NA,NA,20.016155,145.21461
gcrmn,NA,NA,20.030052,145.21265
gcrmn,NA,NA,20.017519,145.2398
gcrmn,NA,NA,20.031094,145.209
gcrmn,NA,NA,20.036234,145.22517
gcrmn,NA,NA,20.017792,145.21243
gcrmn,NA,NA,20.010675,145.22095
gcrmn,NA,NA,20.030138,145.23619
gcrmn,NA,NA,20.034252,145.22922
gcrmn,NA,NA,20.023962,145.2103
gcrmn,NA,NA,20.0236,145.23782
gcrmn,NA,NA,20.015087,145.2286
gcrmn,NA,NA,20.013615,145.20952
gcrmn,NA,NA,20.035671,145.22215
gcrmn,NA,NA,20.036371,145.22017
gcrmn,NA,NA,20.029026000000002,145.21231
gcrmn,NA,NA,20.008558,145.2211
gcrmn,NA,NA,20.014688,145.2278
gcrmn,NA,NA,20.020082,145.2404
gcrmn,NA,NA,20.026566,145.20613
gcrmn,NA,NA,20.012537,145.23401
gcrmn,NA,NA,20.010271,145.23026
gcrmn,NA,NA,20.02931,145.23083
gcrmn,NA,NA,20.011337,145.2086
gcrmn,NA,NA,20.018715,145.21165
gcrmn,NA,NA,20.014027,145.23463
gcrmn,NA,NA,20.034824,145.22859
gcrmn,NA,NA,20.029135,145.23592
gcrmn,NA,NA,20.02233,145.21017
gcrmn,NA,NA,20.033535,145.22948
gcrmn,NA,NA,20.020514,145.2076
gcrmn,NA,NA,20.035442,145.21744
gcrmn,NA,NA,20.010593,145.22743
gcrmn,NA,NA,20.032167,145.23123
gcrmn,NA,NA,20.036016,145.21881
gcrmn,NA,NA,20.029787,145.22408
gcrmn,NA,NA,20.017017,145.22903
gcrmn,NA,NA,20.014862,145.207
gcrmn,NA,NA,20.01087,145.2184
gcrmn,NA,NA,20.010294,145.213
gcrmn,NA,NA,20.026274,145.23622
gcrmn,NA,NA,20.030876,145.21017
gcrmn,NA,NA,20.01737,145.23825
gcrmn,NA,NA,20.02594,145.23709
gcrmn,NA,NA,20.035038,145.22523
gcrmn,NA,NA,20.015366,145.20859
gcrmn,NA,NA,20.023048,145.23001
gcrmn,NA,NA,20.02719,145.21101
gcrmn,NA,NA,20.02361,145.23755
gcrmn,NA,NA,20.013214,145.21748
gcrmn,NA,NA,20.03156,145.21454
gcrmn,NA,NA,20.027557,145.20837
gcrmn,NA,NA,20.030584,145.22527
gcrmn,NA,NA,20.01369,145.23225
gcrmn,NA,NA,20.023504,145.20709
gcrmn,NA,NA,20.014917,145.23657
gcrmn,NA,NA,20.023333,145.2397
gcrmn,NA,NA,20.017796,145.21263
gcrmn,NA,NA,20.037045,145.22227
gcrmn,NA,NA,20.02918,145.20723
gcrmn,NA,NA,20.024864,145.23065
gcrmn,NA,NA,20.012793,145.23213
gcrmn,NA,NA,20.019953,145.20787
gcrmn,NA,NA,20.02995,145.2185
gcrmn,NA,NA,20.011244,145.21165
gcrmn,NA,NA,20.025562,145.23615
gcrmn,NA,NA,20.026796,145.20676
gcrmn,NA,NA,20.025476,145.2108
gcrmn,NA,NA,20.036093,145.21858
gcrmn,NA,NA,20.014324,145.22758
gcrmn,NA,NA,20.034145,145.22644
gcrmn,NA,NA,20.021973,145.23924
gcrmn,NA,NA,20.01672,145.20685
gcrmn,NA,NA,20.011114,145.21744
gcrmn,NA,NA,20.035849,145.21951
gcrmn,NA,NA,20.030844,145.22954
gcrmn,NA,NA,20.023218,145.21024
gcrmn,NA,NA,20.030497,145.22285
gcrmn,NA,NA,18.074114,145.74713
gcrmn,NA,NA,18.058659,145.711
gcrmn,NA,NA,18.04823,145.70724
gcrmn,NA,NA,18.107904,145.78671
gcrmn,NA,NA,18.168713,145.77539
gcrmn,NA,NA,18.11272,145.75703
gcrmn,NA,NA,18.143795,145.8117
gcrmn,NA,NA,18.129566,145.81052
gcrmn,NA,NA,18.143581,145.75468
gcrmn,NA,NA,18.060318,145.7084
gcrmn,NA,NA,18.06525,145.71161
gcrmn,NA,NA,18.115347,145.75299
gcrmn,NA,NA,18.10593,145.78314
gcrmn,NA,NA,18.043879,145.71808
gcrmn,NA,NA,18.099142,145.79755
gcrmn,NA,NA,18.103907,145.80127
gcrmn,NA,NA,18.149654,145.81154
gcrmn,NA,NA,18.044693,145.70517
gcrmn,NA,NA,18.0611,145.74374
gcrmn,NA,NA,18.0759,145.7508
gcrmn,NA,NA,18.055754,145.70782
gcrmn,NA,NA,18.096504,145.74913
gcrmn,NA,NA,18.050999,145.70891
gcrmn,NA,NA,18.102922,145.77208
gcrmn,NA,NA,18.077663,145.71753
gcrmn,NA,NA,18.120813,145.75566
gcrmn,NA,NA,18.158749,145.80777
gcrmn,NA,NA,18.090616,145.75911
gcrmn,NA,NA,18.098684,145.75322
gcrmn,NA,NA,18.086018,145.7277
gcrmn,NA,NA,18.042654,145.71167
gcrmn,NA,NA,18.131496,145.81075
gcrmn,NA,NA,18.10584,145.75569
gcrmn,NA,NA,18.049109,145.73026
gcrmn,NA,NA,18.120026,145.80481
gcrmn,NA,NA,18.170475,145.77911
gcrmn,NA,NA,18.13268,145.75937
gcrmn,NA,NA,18.149097,145.75475
gcrmn,NA,NA,18.167477,145.7681
gcrmn,NA,NA,18.123497,145.75713
gcrmn,NA,NA,18.168491,145.785
gcrmn,NA,NA,18.10418,145.75725
gcrmn,NA,NA,18.15456,145.80742
gcrmn,NA,NA,18.04589,145.71933
gcrmn,NA,NA,18.071848,145.74643
gcrmn,NA,NA,18.169558,145.79314
gcrmn,NA,NA,18.16965,145.77065
gcrmn,NA,NA,18.164618,145.76352
gcrmn,NA,NA,18.085281,145.73198
gcrmn,NA,NA,18.090721,145.76129
gcrmn,NA,NA,18.047535,145.73267
gcrmn,NA,NA,18.12479,145.7534
gcrmn,NA,NA,18.09933,145.76854
gcrmn,NA,NA,18.129776,145.81087
gcrmn,NA,NA,18.087158,145.731
gcrmn,NA,NA,18.147573,145.81189
gcrmn,NA,NA,18.093946,145.74478
gcrmn,NA,NA,18.169704,145.7918
gcrmn,NA,NA,18.050179,145.70589
gcrmn,NA,NA,18.166786,145.79881
gcrmn,NA,NA,18.09967,145.75275
gcrmn,NA,NA,18.129284,145.75386
gcrmn,NA,NA,18.154264,145.75473
gcrmn,NA,NA,18.067759,145.74681
gcrmn,NA,NA,18.10194,145.75648
gcrmn,NA,NA,18.086008,145.73691
gcrmn,NA,NA,18.11649,145.75711
gcrmn,NA,NA,18.16888,145.77266
gcrmn,NA,NA,18.084114,145.75443
gcrmn,NA,NA,18.050814,145.7093
gcrmn,NA,NA,18.0473,145.72415
gcrmn,NA,NA,18.074133,145.71596
gcrmn,NA,NA,18.158203,145.8064
gcrmn,NA,NA,18.088291,145.74031
gcrmn,NA,NA,18.144987,145.7537
gcrmn,NA,NA,18.118452,145.75377
gcrmn,NA,NA,18.044615,145.71812
gcrmn,NA,NA,18.054585,145.7364
gcrmn,NA,NA,18.165342,145.7651
gcrmn,NA,NA,18.163628,145.80324
gcrmn,NA,NA,18.07626,145.74968
gcrmn,NA,NA,18.10595,145.75562
gcrmn,NA,NA,18.122448,145.80504
gcrmn,NA,NA,18.132933,145.75935
gcrmn,NA,NA,18.105013,145.77917
gcrmn,NA,NA,18.058493,145.70932
gcrmn,NA,NA,18.096931,145.7503
gcrmn,NA,NA,18.163492,145.76257
gcrmn,NA,NA,18.085108,145.72653
gcrmn,NA,NA,18.12116,145.75354
gcrmn,NA,NA,18.057133,145.70772
gcrmn,NA,NA,18.146273,145.81133
gcrmn,NA,NA,18.090645,145.76054
gcrmn,NA,NA,18.079296,145.71844
gcrmn,NA,NA,18.093882,145.74538
gcrmn,NA,NA,18.167374,145.76761
gcrmn,NA,NA,18.078718,145.75165
gcrmn,NA,NA,18.121744,145.80484
gcrmn,NA,NA,18.169071,145.78671
gcrmn,NA,NA,18.061607,145.74275
gcrmn,NA,NA,18.133856,145.80965
gcrmn,NA,NA,18.166739,145.79204
gcrmn,NA,NA,14.193718,145.22212
gcrmn,NA,NA,14.187512,145.21043
gcrmn,NA,NA,14.175332,145.18489
gcrmn,NA,NA,14.111196,145.16577
gcrmn,NA,NA,14.156198,145.1471
gcrmn,NA,NA,14.135892,145.15335
gcrmn,NA,NA,14.130118,145.15955
gcrmn,NA,NA,14.132675,145.15385
gcrmn,NA,NA,14.121865,145.1302
gcrmn,NA,NA,14.135557,145.12714
gcrmn,NA,NA,14.135852,145.15082
gcrmn,NA,NA,14.151076,145.14241
gcrmn,NA,NA,14.177789,145.19157
gcrmn,NA,NA,14.141195,145.13443
gcrmn,NA,NA,14.162427,145.1543
gcrmn,NA,NA,14.125741,145.16718
gcrmn,NA,NA,14.121919,145.1675
gcrmn,NA,NA,14.127468,145.1662
gcrmn,NA,NA,14.134678,145.13843
gcrmn,NA,NA,14.113617,145.18452
gcrmn,NA,NA,14.113168,145.18019
gcrmn,NA,NA,14.1140175,145.20953
gcrmn,NA,NA,14.11246,145.1977
gcrmn,NA,NA,14.201462,145.2609
gcrmn,NA,NA,14.126534,145.16727
gcrmn,NA,NA,14.201359,145.2376
gcrmn,NA,NA,14.178858,145.20323
gcrmn,NA,NA,14.114114,145.18796
gcrmn,NA,NA,14.185976,145.20753
gcrmn,NA,NA,14.130781,145.15796
gcrmn,NA,NA,14.149053,145.13902
gcrmn,NA,NA,14.108882,145.1684
gcrmn,NA,NA,14.17691,145.18584
gcrmn,NA,NA,14.170956,145.16795
gcrmn,NA,NA,14.173287,145.18007
gcrmn,NA,NA,14.158066,145.15012
gcrmn,NA,NA,14.136859,145.14221
gcrmn,NA,NA,14.11945,145.1679
gcrmn,NA,NA,14.18795,145.21454
gcrmn,NA,NA,14.196713,145.23047
gcrmn,NA,NA,14.177702,145.20059
gcrmn,NA,NA,14.114315,145.20935
gcrmn,NA,NA,14.202303,145.26297
gcrmn,NA,NA,14.175724,145.28644
gcrmn,NA,NA,14.169204,145.28546
gcrmn,NA,NA,14.19864,145.27368
gcrmn,NA,NA,14.135347,145.15298
gcrmn,NA,NA,14.151396,145.26593
gcrmn,NA,NA,14.143108,145.23424
gcrmn,NA,NA,14.113509,145.18878
gcrmn,NA,NA,14.145781,145.2356
gcrmn,NA,NA,14.166029,145.28424
gcrmn,NA,NA,14.149747,145.24149
gcrmn,NA,NA,14.156541,145.27636999999999
gcrmn,NA,NA,14.186085,145.29298
gcrmn,NA,NA,14.114595,145.20543
gcrmn,NA,NA,14.117213,145.16843
gcrmn,NA,NA,14.194117,145.22159
gcrmn,NA,NA,14.142846,145.13675
gcrmn,NA,NA,14.171659,145.1753
gcrmn,NA,NA,14.113101,145.1804
gcrmn,NA,NA,14.20293,145.24852
gcrmn,NA,NA,14.175764,145.19652
gcrmn,NA,NA,14.173833,145.28525
gcrmn,NA,NA,14.147084,145.23781
gcrmn,NA,NA,14.113976,145.20973
gcrmn,NA,NA,14.151118,145.24788
gcrmn,NA,NA,14.133341,145.1567
gcrmn,NA,NA,14.198567,145.26714
gcrmn,NA,NA,15.244006,145.80908
gcrmn,NA,NA,15.151969,145.68661
gcrmn,NA,NA,15.284082,145.824
gcrmn,NA,NA,15.131822,145.67793
gcrmn,NA,NA,15.255803,145.71965
gcrmn,NA,NA,15.123329,145.75667
gcrmn,NA,NA,15.184752,145.78581
gcrmn,NA,NA,15.13421,145.67886
gcrmn,NA,NA,15.15102,145.793
gcrmn,NA,NA,15.281368,145.80057
gcrmn,NA,NA,15.207989,145.69559
gcrmn,NA,NA,15.176016,145.7884
gcrmn,NA,NA,15.14739,145.74762
gcrmn,NA,NA,15.104207,145.70972
gcrmn,NA,NA,15.246692,145.80925
gcrmn,NA,NA,15.118074,145.69296
gcrmn,NA,NA,15.140102,145.74295
gcrmn,NA,NA,15.159005,145.69093
gcrmn,NA,NA,15.104505,145.72832
gcrmn,NA,NA,15.258936,145.81436
gcrmn,NA,NA,15.157634,145.76895
gcrmn,NA,NA,15.252541,145.71483
gcrmn,NA,NA,15.109947,145.70517
gcrmn,NA,NA,15.16124,145.76273
gcrmn,NA,NA,15.270316,145.78745
gcrmn,NA,NA,15.252841,145.75897
gcrmn,NA,NA,15.145767,145.69347
gcrmn,NA,NA,15.273883,145.79218
gcrmn,NA,NA,15.185652,145.70172
gcrmn,NA,NA,15.24438,145.70483
gcrmn,NA,NA,15.187324,145.68245
gcrmn,NA,NA,15.256601,145.7355
gcrmn,NA,NA,15.212036,145.67772
gcrmn,NA,NA,15.181588,145.78743
gcrmn,NA,NA,15.143102,145.68073
gcrmn,NA,NA,15.15326,145.7709
gcrmn,NA,NA,15.170922,145.69348
gcrmn,NA,NA,15.248407,145.70674
gcrmn,NA,NA,15.227535,145.79698
gcrmn,NA,NA,15.15863,145.75566
gcrmn,NA,NA,15.255429,145.75948
gcrmn,NA,NA,15.154873,145.68527
gcrmn,NA,NA,15.269844,145.78511
gcrmn,NA,NA,15.128659,145.68259
gcrmn,NA,NA,15.217158,145.78703
gcrmn,NA,NA,15.242614,145.69943
gcrmn,NA,NA,15.1786585,145.69708
gcrmn,NA,NA,15.104174,145.73332
gcrmn,NA,NA,15.247939,145.81003
gcrmn,NA,NA,15.226632,145.6898
gcrmn,NA,NA,15.187385,145.78125
gcrmn,NA,NA,15.287061,145.81587
gcrmn,NA,NA,15.261225,145.82889
gcrmn,NA,NA,15.157694,145.76865
gcrmn,NA,NA,15.1620245,145.69318
gcrmn,NA,NA,15.216901,145.69138
gcrmn,NA,NA,15.105648,145.72481
gcrmn,NA,NA,15.133703,145.68481
gcrmn,NA,NA,15.282955,145.80272
gcrmn,NA,NA,15.259576,145.81767
gcrmn,NA,NA,15.19014,145.70331
gcrmn,NA,NA,15.275694,145.79355
gcrmn,NA,NA,15.215503,145.78314
gcrmn,NA,NA,15.275189,145.82971
gcrmn,NA,NA,15.276654,145.82732
gcrmn,NA,NA,15.281291,145.80069
gcrmn,NA,NA,15.286447,145.82004
gcrmn,NA,NA,15.255004,145.81203
gcrmn,NA,NA,15.268836,145.83191
gcrmn,NA,NA,15.256714,145.81464
gcrmn,NA,NA,15.235089,145.80292
gcrmn,NA,NA,15.097683,145.74284
gcrmn,NA,NA,15.103966,145.72687
gcrmn,NA,NA,15.116364,145.69629
gcrmn,NA,NA,15.1096325,145.70575
gcrmn,NA,NA,15.177758,145.78712
gcrmn,NA,NA,15.136947,145.74332
gcrmn,NA,NA,15.156918,145.75063
gcrmn,NA,NA,15.258168,145.81915
gcrmn,NA,NA,15.192456,145.70395
gcrmn,NA,NA,15.159879,145.76714
gcrmn,NA,NA,15.261174,145.77524
gcrmn,NA,NA,15.150637,145.69467
gcrmn,NA,NA,15.104186,145.73181
gcrmn,NA,NA,15.117672,145.69388
gcrmn,NA,NA,15.111052,145.70274
gcrmn,NA,NA,15.263476,145.77824
gcrmn,NA,NA,15.208488,145.7801
gcrmn,NA,NA,15.223058,145.7904
gcrmn,NA,NA,15.170245,145.69536
gcrmn,NA,NA,15.183849,145.69717
gcrmn,NA,NA,15.253637,145.75908
gcrmn,NA,NA,15.128662,145.74774
gcrmn,NA,NA,15.137125,145.68994
gcrmn,NA,NA,15.163378,145.69383
gcrmn,NA,NA,15.159693,145.75964
gcrmn,NA,NA,15.274841,145.79259
gcrmn,NA,NA,15.194944,145.7794
gcrmn,NA,NA,15.287882,145.81409
gcrmn,NA,NA,15.175807,145.69612
gcrmn,NA,NA,15.113834,145.69897
gcrmn,NA,NA,15.258623,145.82195
gcrmn,NA,NA,15.186366,145.66875
gcrmn,NA,NA,15.279149,145.79912
gcrmn,NA,NA,15.255774,145.74739
gcrmn,NA,NA,15.217898,145.78702
gcrmn,NA,NA,15.144591,145.74638
gcrmn,NA,NA,16.708971,145.78914
gcrmn,NA,NA,16.702105,145.7907
gcrmn,NA,NA,16.718761,145.78122
gcrmn,NA,NA,16.69738,145.77118
gcrmn,NA,NA,16.696716,145.7885
gcrmn,NA,NA,16.711401,145.76772
gcrmn,NA,NA,16.69215,145.7767
gcrmn,NA,NA,16.703897,145.76602
gcrmn,NA,NA,16.714102,145.7741
gcrmn,NA,NA,16.715565,145.783
gcrmn,NA,NA,16.69494,145.78766
gcrmn,NA,NA,16.697046,145.78943
gcrmn,NA,NA,16.7184,145.77638
gcrmn,NA,NA,16.716694,145.7836
gcrmn,NA,NA,16.697308,145.77072
gcrmn,NA,NA,16.706505,145.78906
gcrmn,NA,NA,16.691599,145.7815
gcrmn,NA,NA,16.712378,145.77304
gcrmn,NA,NA,16.715515,145.78256
gcrmn,NA,NA,16.69608,145.7871
gcrmn,NA,NA,16.714031,145.78716
gcrmn,NA,NA,16.706476,145.78912
gcrmn,NA,NA,16.69845,145.77156
gcrmn,NA,NA,16.713417,145.77348
gcrmn,NA,NA,16.699375,145.78781
gcrmn,NA,NA,15.006361,145.58495
gcrmn,NA,NA,14.966576,145.60918
gcrmn,NA,NA,15.075443,145.61346
gcrmn,NA,NA,15.040984,145.59451
gcrmn,NA,NA,15.030778,145.65358
gcrmn,NA,NA,15.056407,145.6598
gcrmn,NA,NA,15.003307,145.67424
gcrmn,NA,NA,15.065704,145.65613
gcrmn,NA,NA,15.070443,145.6116
gcrmn,NA,NA,15.025728,145.65466
gcrmn,NA,NA,14.947379,145.66135
gcrmn,NA,NA,14.983739,145.60841
gcrmn,NA,NA,15.062385,145.6053
gcrmn,NA,NA,15.019999,145.65823
gcrmn,NA,NA,15.038279,145.59216
gcrmn,NA,NA,14.954811,145.62769
gcrmn,NA,NA,15.012197,145.58644
gcrmn,NA,NA,14.934944,145.65172
gcrmn,NA,NA,14.992122,145.67082
gcrmn,NA,NA,14.941821,145.6273
gcrmn,NA,NA,15.032752,145.65274
gcrmn,NA,NA,15.06967,145.65709
gcrmn,NA,NA,14.948628,145.62459
gcrmn,NA,NA,14.924998,145.64574
gcrmn,NA,NA,15.031748,145.58589
gcrmn,NA,NA,14.966798,145.60947
gcrmn,NA,NA,15.000278,145.58513
gcrmn,NA,NA,15.074478,145.61235
gcrmn,NA,NA,15.0943,145.65295
gcrmn,NA,NA,14.980227,145.60713
gcrmn,NA,NA,15.065755,145.60799
gcrmn,NA,NA,15.052066,145.65608
gcrmn,NA,NA,15.047362,145.59734
gcrmn,NA,NA,14.927633,145.63037
gcrmn,NA,NA,14.960907,145.61523
gcrmn,NA,NA,15.010917,145.58553
gcrmn,NA,NA,14.957464,145.66281
gcrmn,NA,NA,14.987497,145.60742
gcrmn,NA,NA,15.079511,145.62126
gcrmn,NA,NA,15.059789,145.60338
gcrmn,NA,NA,15.088838,145.6311
gcrmn,NA,NA,14.98151,145.66812
gcrmn,NA,NA,15.081768,145.65831
gcrmn,NA,NA,14.9519,145.62677
gcrmn,NA,NA,14.984252,145.6078
gcrmn,NA,NA,14.930006,145.63014
gcrmn,NA,NA,14.949434,145.62755
gcrmn,NA,NA,15.047776,145.65068
gcrmn,NA,NA,15.013184,145.58427
gcrmn,NA,NA,15.07008,145.65675
gcrmn,NA,NA,14.972174,145.6115
gcrmn,NA,NA,15.043424,145.5954
gcrmn,NA,NA,15.079961,145.62
gcrmn,NA,NA,15.056218,145.59962
gcrmn,NA,NA,14.932887,145.65033
gcrmn,NA,NA,14.955846,145.66357
gcrmn,NA,NA,15.086216,145.62813
gcrmn,NA,NA,15.083709,145.6583
gcrmn,NA,NA,14.85028,145.573
gcrmn,NA,NA,14.85418,145.53676
gcrmn,NA,NA,14.11638,145.16846
gcrmn,NA,NA,14.17529,145.1857
gcrmn,NA,NA,14.17309,145.18434
gcrmn,NA,NA,14.11402,145.18849
gcrmn,NA,NA,14.16884,145.28746
