"","lat","lon"
"1841",10.7778,103.2298
"1842",10.7774,103.2303
"1843",10.7799,103.2347
"1844",10.7796,103.2346
"1845",10.7797,103.2399
"1846",10.7788,103.2416
"1847",10.7771,103.248
"1848",10.7772,103.2472
"1849",10.7745,103.2537
"1850",10.774,103.2538
"1851",10.7682,103.2558
"1852",10.7697,103.2564
"1853",10.7595,103.2659
"1854",10.7586,103.2624
"1855",10.7563,103.2636
"1856",10.756,103.2637
"1857",10.7538,103.258
"1858",10.7533,103.2582
"1859",10.7425,103.2594
"1860",10.7431,103.2593
"1861",10.7367,103.2593
"1862",10.7371,103.2581
"1863",10.6248,103.2932
"1864",10.6246,103.2933
"1865",10.6244,103.2929
"1866",10.6239,103.292
"1867",10.6205,103.2882
"1868",10.6211,103.2879
"1869",10.621,103.2883
"1870",10.6207,103.2875
"1871",10.6208,103.2878
"1872",10.6164,103.2829
"1873",10.6163,103.2832
"1874",10.6162,103.2829
"1875",10.6166,103.2831
"1876",10.6107,103.2779
"1877",10.6103,103.2779
"1878",10.6112,103.2783
"1879",10.6104,103.2785
"1880",10.6035,103.2797
"1881",10.6035,103.2796
"1882",10.6038,103.2789
"1883",10.6028,103.2798
"1884",10.5963,103.2816
"1885",10.5949,103.282
"1886",10.5954,103.2815
"1887",10.5886,103.283
"1888",10.5863,103.2833
"1889",10.5883,103.2828
"1890",10.5829,103.2867
"1891",10.5835,103.2861
"1892",10.6371,103.2862
"1893",10.5781,103.2924
"1894",10.5777,103.2932
"1895",10.5783,103.2917
"1896",10.6215,103.2963
"1897",10.6207,103.2976
"1898",10.6264,103.3119
"1899",10.6266,103.3119
"1900",10.6233,103.3178
"1901",10.6231,103.3183
"1902",10.6123,103.3204
"1903",10.6122,103.3232
"1904",10.6147,103.3229
"1905",10.6058,103.3232
"1906",10.6053,103.3165
"1907",10.6036,103.311
"1908",10.5994,103.3035
"1909",10.6657,103.311
"1910",10.5934,103.3101
"1911",10.5943,103.3087
"1912",10.5895,103.3107
"1913",10.5877,103.3087
"1914",10.5708,103.2952
"1915",10.5706,103.2952
"1916",10.5658,103.2951
"1917",10.566,103.2947
"1918",10.5658,103.2946
"1919",10.5648,103.2949
"1920",10.5673,103.2994
"1921",10.5674,103.299
"1922",10.5618,103.3044
"1923",10.5615,103.3046
"1924",10.5614,103.3037
"1925",10.5572,103.3089
"1926",10.5575,103.3082
"1927",10.5501,103.3117
"1928",10.5459,103.31
"1929",10.5452,103.3103
"1930",10.5461,103.3098
"1931",10.5461,103.3097
"1932",10.5428,103.313
"1933",10.5427,103.3131
"1934",10.5426,103.3214
"1935",10.5451,103.3255
"1936",10.5511,103.3276
"1937",10.5581,103.3262
"1938",10.5521,103.34
"1939",10.5738,103.3398
"1940",10.5799,103.3399
"1941",10.5853,103.3354
"1942",10.5897,103.3346
"1943",10.5903,103.3348
"1944",10.5901,103.3347
"1945",10.587,103.3301
"1946",10.5798,103.3277
"1947",10.5796,103.3261
"1948",10.5801,103.3115
"1949",10.6186,103.2856
"1950",10.6186,103.2843
"1951",10.6135,103.2807
"1952",10.6143,103.2802
"1953",10.6061,103.2793
"1954",10.6062,103.279
"1955",10.6223,103.2908
"1956",10.6223,103.2906
"1957",10.6154,103.283
"1958",10.6149,103.2826
"1959",10.6133,103.2802
"1960",10.6122,103.2791
"1961",10.8006,103.1917
"1962",10.168194,-75.785778
"1963",10.1528,-75.7462
"1964",10.1861944,-75.745222
"1965",10.19711,-75.80891
"1966",10.171472,-75.766333
"1967",10.1836389,-75.730667
"1968",10.2341944,-75.746444
"1969",10.23526,-75.73317
"1970",12.5531361111111,-81.6890444444444
"1971",12.5533361111111,-81.6889194444445
"1972",10.308042,-75.585069
"1973",10.300586,-75.586661
"1974",10.302003,-75.587944
"1975",11.3256111111111,-74.1283611111111
"1976",11.3298611111111,-74.1286111111111
"1977",11.3323888888889,-74.0597222222222
"1978",11.3370833333333,-74.0539166666667
"1979",11.2491416666667,-74.2313138888889
"1980",11.3313611111111,-74.1169444444444
"1981",11.3392833333333,-74.1119444444444
"1982",11.2958888888889,-74.1928333333333
"1983",11.3204444444444,-74.0791944444444
"1984",11.3205277777778,-74.0855722222222
"1985",11.250125,-74.2208861111111
"1986",12.5011277777778,-81.7389472222222
"1987",12.501,-81.7386666666667
"1988",12.51185,-81.73275
"1989",12.5114055555556,-81.7322694444444
"1990",13.2228277777778,-81.24192
"1991",13.3992002777778,-81.3899858333333
"1992",13.2188002777778,-81.24274
"1993",13.3627222222222,-81.4050555555556
"1994",8.61672222222222,-77.3268611111111
"1995",8.67216666666667,-77.3566666666667
"1996",8.67041666666667,-77.3586666666667
"1997",8.64208333333333,-77.3363611111111
"1998",8.639,-77.3446666666667
"1999",8.66213888888889,-77.3587222222222
"2000",12.1838888888889,-71.9611111111111
"2001",13.3755833333333,-81.3502222222222
"2002",13.3649722222222,-81.3403888888889
"2003",13.3681944444444,-81.3343055555555
"2004",13.3659444444444,-81.3466944444444
"2005",9.37844444444445,-76.2076388888889
"2006",9.37144444444444,-76.2022777777778
"2007",12.164968,-81.82613
"2008",12.19953,-81.83643
"2009",12.19601,-81.86132
"2010",12.137949,-81.871106
"2011",12.15941,-81.84909
"2012",12.191,-81.841
"2013",12.17361,-81.87111
"2014",12.17555,-81.84861
"2015",12.1613,-81.85259
"2016",12.17538,-81.8557
"2017",12.13791,-81.871106
"2018",12.15544,-81.84844
"2019",12.164968,-81.895997
"2020",11.3293416666667,-74.1285194444444
"2021",11.3253111111111,-74.1282055555556
"2022",11.3256388888889,-74.1291333333333
"2023",11.3215027777778,-74.1341111111111
"2024",11.32455,-74.1281305555555
"2025",11.3331083333333,-74.0605527777778
"2026",11.3370472222222,-74.0543111111111
"2027",11.3313166666667,-74.1164666666667
"2028",11.3383972222222,-74.1113666666667
"2029",11.3216694444444,-74.1606555555556
"2030",11.3200944444444,-74.0856666666667
"2031",11.321325,-74.077875
"2032",-18.89376,-159.73471
"2033",-18.89568,-159.73202
"2034",-18.92623,-159.78734
"2035",-18.92795,-159.79453
"2036",-18.92377,-159.82974
"2037",-18.92479,-159.82441
"2038",-18.89344,-159.82889
"2039",-18.89557,-159.83075
"2040",-18.93919,-159.72571
"2041",-18.94921,-159.74684
"2042",-18.84618,-159.75179
"2043",-18.849,-159.75077
"2044",-18.84389,-159.80113
"2045",-18.84598,-159.80171
"2046",-18.87511,-159.74676
"2047",-18.87868,-159.74683
"2048",-18.88455,-159.74318
"2049",-18.88728,-159.74118
"2050",-18.82277,-159.78176
"2051",-18.82579,-159.78511
"2052",-18.93323,-159.77168
"2053",-18.93711,-159.76191
"2054",-19.9906166666667,-158.087319444444
"2055",-19.9803722222222,-158.141094444444
"2056",-19.9654333333333,-158.131919444444
"2057",-20.0011388888889,-158.142375
"2058",-20.0276777777778,-158.114127777778
"2059",-20.0041916666667,-158.081263888889
"2060",-20.0163361111111,-158.093566666667
"2061",-19.9761777777778,-158.101555555556
"2062",-19.9663527777778,-158.116691666667
"2063",-20.0159027777778,-158.128797222222
"2064",-21.9246555555556,-157.883522222222
"2065",-21.9022027777778,-157.901325
"2066",-21.9465222222222,-157.956630555556
"2067",-21.9239916666667,-157.959294444444
"2068",-21.9301111111111,-157.961202777778
"2069",-21.9191694444444,-157.958391666667
"2070",-21.9500472222222,-157.874822222222
"2071",-21.9550972222222,-157.903030555556
"2072",-21.89115,-157.920941666667
"2073",-21.896025,-157.938822222222
"2074",-21.89855,-157.945566666667
"2075",-21.9038138888889,-157.95075
"2076",-21.9575416666667,-157.938519444444
"2077",-21.9584916666667,-157.927088888889
"2078",-19.2726777777778,-158.970961111111
"2079",-19.2844388888889,-158.959444444444
"2080",-19.2792722222222,-158.922738888889
"2081",-19.2619222222222,-158.915447222222
"2082",-19.2508472222222,-158.937561111111
"2083",-19.8602833333333,-157.721277777778
"2084",-19.8794222222222,-157.680955555556
"2085",-19.8422,-157.700177777778
"2086",-19.8448833333333,-157.719866666667
"2087",-19.8718972222222,-157.724044444444
"2088",-19.8974305555556,-157.707583333333
"2089",-19.8500638888889,-157.682038888889
"2090",-19.8902055555556,-157.693533333333
"2091",-19.8831388888889,-157.721308333333
"2092",-19.8657194444444,-157.679655555556
"2093",-18.00934,-163.17259
"2094",-18.0365,-163.17818
"2095",-18.06804,-163.18187
"2096",-18.066647,-163.132929
"2097",-18.0196,-163.13646
"2098",-18.00941,-163.14998
"2099",-19.8173055555556,-158.290244444444
"2100",-19.8123972222222,-158.298030555556
"2101",-19.8070805555556,-158.288508333333
"2102",-19.8151722222222,-158.281558333333
"2103",25.0447,-80.3948
"2104",24.8452,-80.6209
"2105",24.8457,-80.624
"2106",24.8468,-80.6227
"2107",24.9992,-80.4669
"2108",25.2208,-80.2099
"2109",25.2227,-80.2087
"2110",25.2201,-80.2105
"2111",25.2208,-80.2107
"2112",25.2222,-80.2098
"2113",24.5036,-81.7677
"2114",24.9519,-80.4513
"2115",24.9553,-80.458
"2116",24.9562,-80.4571
"2117",24.8221,-81.4889
"2118",25.0447,-80.4684
"2119",24.6895,-81.0302
"2120",24.4884,-81.6659
"2121",24.4917,-81.663565
"2122",25.1201,-80.3782
"2123",25.1075,-80.3068
"2124",25.1075,-80.3069
"2125",24.5857,-81.5826
"2126",24.7972,-80.784
"2127",24.5421,-81.4153
"2128",24.5426,-81.4128
"2129",24.5452,-81.4071
"2130",24.5453,-81.4063
"2131",24.5453,-81.4079
"2132",25.0072,-80.3756
"2133",25.0073,-80.3743
"2134",24.6756,-81.1905
"2135",25.0088,-80.3744
"2136",25.0088,-80.3765
"2137",25.0091,-80.375
"2138",25.0097,-80.3745
"2139",24.6891,-81.1676
"2140",25.1032,-80.3243
"2141",25.1736,-80.3475
"2142",24.7176,-80.9357
"2143",24.5209,-81.6621
"2144",24.4532,-81.8568
"2145",24.4545,-81.8589
"2146",24.4548,-81.857
"2147",24.4517,-81.8798
"2148",24.452,-81.8775
"2149",24.7197,-81.9195
"2150",24.6223,-81.112
"2151",24.6231,-81.1105
"2152",24.6253,-81.1116
"2153",24.6255,-81.1104
"2154",24.6258,-81.1092
"2155",24.6269,-81.1092
"2156",24.7527,-80.7578
"2157",24.745,-80.7812
"2158",24.6715,-81.0506
"2159",25.2947,-80.2191
"2160",25.2953,-80.2174
"2161",25.0219,-80.439
"2162",24.6993,-80.9669
"2163",24.5475,-81.5866
"2164",24.4977,-81.8056
"2165",24.478,-81.7171
"2166",24.4796,-81.7142
"2167",24.4796,-81.7176
"2168",24.4798,-81.7158
"2169",24.5603,-81.5021
"2170",24.6117,-82.8702
"2171",24.6993,-83.0022
"2172",24.6871,-82.9072
"2173",24.635,-82.9163
"2174",24.608,-82.944
"2175",24.6207,-82.8673
"2176",24.6206,-82.8696
"2177",24.6431,-82.9307
"2178",24.6805,-82.8853
"2179",24.609,-82.9496
"2180",24.6414,-82.8962
"2181",24.6423,-82.8971
"2182",18.30713526,-64.72164419
"2183",18.31095579,-64.72181924
"2184",18.31673677,-64.72998517
"2185",18.3125466,-64.72301093
"2186",18.31725847,-64.72779501
"2187",18.31445176,-64.73130735
"2188",21.71307,-79.99433
"2189",21.71422,-79.99952
"2190",21.66668,-79.9443
"2191",21.66865,-79.94967
"2192",21.65697,-79.92813
"2193",21.65333,-79.92775
"2194",20.62683,-78.59663
"2195",20.6035,-78.18283
"2196",20.56883,-78.20084
"2197",21.67713,-79.97163
"2198",21.6914,-79.975
"2199",20.77237,-78.90244
"2200",20.77123,-78.88586
"2201",20.7984,-78.95676
"2202",21.06732,-79.41051
"2203",21.06778,-79.43021
"2204",21.06447,-79.42229
"2205",21.07115,-79.40916
"2206",20.83368,-78.99107
"2207",20.846,-79.01949
"2208",20.848,-79.03001
"2209",20.84022,-79.0006
"2210",20.6356,-78.70298
"2211",20.6728,-78.75201
"2212",20.58697,-78.46533
"2213",21.08982,-79.29
"2214",21.08462,-79.28795
"2215",20.6061,-78.281
"2216",20.96852,-79.19913
"2217",20.90132,-79.10349
"2218",20.90978,-79.11877
"2219",20.89968,-79.09127
"2220",20.89822,-79.09528
"2221",20.96675,-79.20766
"2222",20.97012,-79.21886
"2223",20.966,-79.19887
"2224",20.6105,-78.25
"2225",20.64423,-78.6804
"2226",20.585,-78.10966
"2227",20.763,-78.85516
"2228",20.575,-78.11983
"2229",21.2177,-79.55815
"2230",21.21895,-79.56731
"2231",21.29943,-79.58503
"2232",21.45432,-79.64588
"2233",20.68508,-78.7575
"2234",20.81197,-78.84795
"2235",21.07952,-79.46741
"2236",21.07575,-79.46774
"2237",12.06385,-68.8610305555555
"2238",12.1204222222222,-68.9700277777778
"2239",12.0473222222222,-68.8284
"2240",12.1974694444444,-69.0794
"2241",12.3280861111111,-69.1513888888889
"2242",12.3751555555556,-69.15875
"2243",12.3415166666667,-69.1545666666667
"2244",12.3174388888889,-69.15245
"2245",12.0994472222222,-68.922725
"2246",12.0366416666667,-68.8024138888889
"2247",12.0397305555556,-68.7839694444444
"2248",12.0413916666667,-68.7385972222222
"2249",12.3698194444444,-69.1554638888889
"2250",12.2185861111111,-69.0873555555555
"2251",12.1384805555556,-68.9976416666667
"2252",12.0632194444444,-68.8532
"2253",12.1453722222222,-69.0002611111111
"2254",12.2667638888889,-69.1281444444444
"2255",12.1023416666667,-68.93255
"2256",12.1597472222222,-69.0054055555556
"2257",12.1086305555556,-68.9536944444445
"2258",12.0740416666667,-68.879975
"2259",12.0741694444444,-68.8798444444444
"2260",12.0401694444444,-68.7504694444444
"2261",12.040375,-68.7503611111111
"2262",12.2191722222222,-69.0883027777778
"2263",12.2192666666667,-69.0882444444444
"2264",12.2788722222222,-69.1453611111111
"2265",12.2789527777778,-69.1452305555556
"2266",12.1383138888889,-68.9975666666667
"2267",12.1383888888889,-68.9974388888889
"2268",12.267725,-69.1312805555555
"2269",12.2678888888889,-69.131175
"2270",12.3834916666667,-69.1608972222222
"2271",12.3841638888889,-69.1619583333333
"2272",12.254,-69.114
"2273",12.259,-69.119
"2274",12.267,-69.127
"2275",12.268,-69.132
"2276",12.269,-69.138
"2277",12.275,-69.141
"2278",12.28,-69.144
"2279",12.283,-69.15
"2280",12.288,-69.152
"2281",12.294,-69.156
"2282",12.299,-69.154
"2283",12.303,-69.149
"2284",12.306,-69.145
"2285",12.31,-69.149
"2286",12.316,-69.151
"2287",12.321,-69.151
"2288",12.327,-69.151
"2289",12.332,-69.152
"2290",12.338,-69.154
"2291",12.343,-69.153
"2292",12.348,-69.154
"2293",12.353,-69.153
"2294",12.359,-69.155
"2295",12.365,-69.155
"2296",12.37,-69.154
"2297",12.375,-69.157
"2298",12.379,-69.162
"2299",12.303,-69.054
"2300",12.231,-69.017
"2301",12.194,-68.967
"2302",12.186,-68.924
"2303",12.178,-68.894
"2304",12.176,-68.864
"2305",12.16,-68.833
"2306",12.136,-68.809
"2307",12.094,-68.785
"2308",12.08,-68.772
"2309",12.07,-68.765
"2310",12.065,-68.761
"2311",12.061,-68.756
"2312",12.053,-68.746
"2313",12.049,-68.741
"2314",12.045,-68.737
"2315",12.043,-68.739
"2316",12.041,-68.744
"2317",12.041,-68.75
"2318",12.041,-68.756
"2319",12.043,-68.768
"2320",12.044,-68.774
"2321",12.043,-68.78
"2322",12.039,-68.785
"2323",12.035,-68.789
"2324",12.037,-68.801
"2325",12.039,-68.807
"2326",12.041,-68.813
"2327",12.043,-68.819
"2328",12.048,-68.83
"2329",12.051,-68.834
"2330",12.054,-68.839
"2331",12.059,-68.843
"2332",12.062,-68.849
"2333",12.064,-68.853
"2334",12.068,-68.861
"2335",12.073,-68.863
"2336",12.078,-68.866
"2337",12.075,-68.869
"2338",12.073,-68.869
"2339",12.07,-68.873
"2340",12.074,-68.878
"2341",12.076,-68.881
"2342",12.077,-68.883
"2343",12.08,-68.887
"2344",12.082,-68.89
"2345",12.083,-68.892
"2346",12.084,-68.895
"2347",12.085,-68.897
"2348",12.087,-68.899
"2349",12.088,-68.902
"2350",12.09,-68.905
"2351",12.093,-68.909
"2352",12.096,-68.914
"2353",12.098,-68.918
"2354",12.099,-68.922
"2355",12.101,-68.925
"2356",12.103,-68.931
"2357",12.104,-68.935
"2358",12.105,-68.942
"2359",12.107,-68.946
"2360",12.108,-68.948
"2361",12.109,-68.952
"2362",12.109,-68.953
"2363",12.111,-68.958
"2364",12.115,-68.962
"2365",12.118,-68.967
"2366",12.126,-68.974
"2367",12.129,-68.979
"2368",12.132,-68.984
"2369",12.135,-68.988
"2370",12.136,-68.994
"2371",12.151,-69.001
"2372",12.157,-69.004
"2373",12.162,-69.006
"2374",12.166,-69.011
"2375",12.171,-69.014
"2376",12.177,-69.017
"2377",12.181,-69.019
"2378",12.195,-69.027
"2379",12.197,-69.032
"2380",12.199,-69.038
"2381",12.201,-69.044
"2382",12.199,-69.05
"2383",12.194,-69.053
"2384",12.188,-69.062
"2385",12.189,-69.068
"2386",12.193,-69.073
"2387",12.196,-69.078
"2388",12.202,-69.081
"2389",12.206,-69.086
"2390",12.216,-69.086
"2391",12.221,-69.089
"2392",12.225,-69.093
"2393",12.229,-69.094
"2394",12.235,-69.097
"2395",12.235,-69.103
"2396",12.241,-69.105
"2397",12.246,-69.106
"2398",11.996,-68.641
"2399",11.99,-68.64
"2400",11.984,-68.64
"2401",11.978,-68.643
"2402",11.983,-68.644
"2403",11.989,-68.646
"2404",11.995,-68.647
"2405",11.993,-68.648
"2406",-21.4333333333333,39.6969442768055
"2407",-21.4383333333333,39.7030557231945
"2408",-21.4388885536109,39.6666666666667
"2409",-21.4452776101388,39.65
"2410",-22.3333333333333,40.3166666666667
"2411",-22.3547223898612,40.3833333333333
"2412",-22.3772218869443,40.3302776101388
"2413",-22.4040283645142,40.3702776101388
"2414",-22.3412110239388,40.3376312613156
"2415",-22.3406306578153,40.3371605310803
"2416",-22.3166666666667,40.35
"2417",-11.5686109434721,47.2963890565279
"2418",-11.591111446389,47.2905562261114
"2419",-11.5544437738886,47.345
"2420",-11.5666666666667,47.3788885536109
"2421",-11.5438885536109,47.3458328304164
"2422",-11.5344437738886,47.2988885536109
"2423",-11.5396107423054,47.3778334339167
"2424",-17.0169191309596,42.6679641923154
"2425",-16.9502715751358,42.7508891571112
"2426",-17.0182810299738,42.7508891571112
"2427",-17.035638704486,42.7673637095152
"2428",-17.0025467712734,42.6511466505733
"2429",-17.081769261718,42.7253610943472
"2430",-17.0333685375176,42.7238996177831
"2431",-15.8827499497083,54.5096670690002
"2432",-15.8916998591833,54.5168668276001
"2433",10.5929710442,-85.6700841615
"2434",10.6154722222222,-85.6836388888889
"2435",11.66843,-85.89213
"2436",11.21086,-85.68603
"2437",2.93991666666667,-78.19225
"2438",2.94019444444444,-78.1929166666667
"2439",2.94086111111111,-78.1905833333333
"2440",2.94152777777778,-78.19075
"2441",5.55883333333333,-87.0464722222222
"2442",5.54595,-87.06231
"2443",5.55883333333333,-87.0631388888889
"2444",5.56186111111111,-87.0469166666667
"2445",5.549556,-87.0645
"2446",5.54336111111111,-87.07175
"2447",5.54216666666667,-87.0964722222222
"2448",5.54994444444444,-87.0603888888889
"2449",-1.28147222222222,-81.0571944444444
"2450",1.67805555555556,-91.9953055555556
"2451",1.67630555555556,-91.9933888888889
"2452",1.67430555555556,-91.9923611111111
"2453",10.5821388888889,-85.6836388888889
"2454",8.71547222222222,-83.8503055555556
"2455",10.3488055555556,-85.8669722222222
"2456",8.68213888888889,-83.7169722222222
"2457",9.11547222222222,-83.7003055555556
"2458",13.5321388888889,-89.8003055555556
"2459",13.5154722222222,-89.8336388888889
"2460",13.5154722222222,-89.8003055555556
"2461",-1.26480555555556,-81.0738611111111
"2462",-1.93270322217556,-80.7924240947678
"2463",18.07019,-102.75271
"2464",7.69676388888889,-81.6421777777778
"2465",24.3839833333333,-110.3122
"2466",20.7154722222222,-105.566972222222
"2467",20.6988055555556,-105.566972222222
"2468",24.3840833333333,-110.312283333333
"2469",24.3915166666667,-110.3107
"2470",24.39203,-110.3056
"2471",23.49205,-109.457383333333
"2472",23.4988055555556,-109.450305555556
"2473",23.49213,-109.45748
"2474",15.718889,-96.160833
"2475",15.7321388888889,-96.1503055555556
"2476",19.0988055555556,-104.433638888889
"2477",17.6385555555556,-101.632111111111
"2478",17.6654722222222,-101.616972222222
"2479",15.73,-96.148333
"2480",15.7321388888889,-96.1336388888889
"2481",18.0654722222222,-102.733638888889
"2482",17.6821388888889,-101.650305555556
"2483",15.7416666666667,-96.1186111111111
"2484",15.744983,-96.128622
"2485",15.7488055555556,-96.1169722222222
"2486",18.0821388888889,-102.750305555556
"2487",17.6218888888889,-101.532111111111
"2488",17.6321388888889,-101.516972222222
"2489",19.1039444444444,-104.406666666667
"2490",18.1988055555556,-103.133638888889
"2491",17.6654722222222,-101.600305555556
"2492",17.6654722222222,-101.633638888889
"2493",19.2821388888889,-104.866972222222
"2494",17.6552222222222,-101.632111111111
"2495",10.1052098822,-85.7956544044
"2496",7.21547222222222,-81.7836388888889
"2497",7.81343055555556,-81.7588444444444
"2498",7.81547222222222,-81.7503055555556
"2499",8.26547222222222,-79.1336388888889
"2500",8.63213888888889,-79.0169722222222
"2501",8.63213888888889,-79.0503055555556
"2502",8.46547222222222,-78.8503055555556
"2503",8.43213888888889,-79.1003055555556
"2504",20.7885,-105.525277777778
"2505",20.4698888888889,-105.626944444444
"2506",23.4166666666667,-109.423611111111
"2507",18.3516388888889,-103.525277777778
"2508",19.5470555555556,-105.101666666667
"2509",19.2305555555556,-104.728611111111
"2510",19.21875,-104.711666666667
"2511",18.3384444444444,-103.508333333333
"2512",17.6763888888889,-101.651513888889
"2513",19.1166666666667,-104.491388888889
"2514",19.0961111111111,-104.440555555556
"2515",19.2065277777778,-104.677777777778
"2516",19.1149722222222,-104.389722222222
"2517",19.5568611111111,-105.101666666667
"2518",19.2343333333333,-104.745555555556
"2519",19.2348611111111,-104.745555555556
"2520",19.5466388888889,-105.101666666667
"2521",18.0551666666667,-102.711666666667
"2522",18.2807222222222,-103.372777777778
"2523",15.687222,-96.236944
"2524",10.8918833333333,-85.91575
"2525",10.83489,-85.89207
"2526",10.8574166666667,-85.9210666666667
"2527",10.8553,-85.9489833333333
"2528",10.8590833333333,-85.9007
"2529",10.8592333333333,-85.9005
"2530",10.8721,-85.88674
"2531",10.85665,-85.9508166666667
"2532",11.3025,-85.9345
"2533",11.3525,-86.0011666666667
"2534",11.1263,-85.8036
"2535",11.2691666666667,-85.9011666666667
"2536",11.3528,-86.0054
"2537",11.1191666666667,-85.7845
"2538",11.2754,-85.9037
"2539",11.2358333333333,-85.8678333333333
"2540",11.2368,-85.869
"2541",11.1097,-85.7805
"2542",11.3191666666667,-85.9345
"2543",11.3858333333333,-86.0345
"2544",11.1358333333333,-85.8011666666667
"2545",11.1477,-85.8023
"2546",11.1319,-85.8058
"2547",11.3855,-86.0364
"2548",11.3543,-85.9958
"2549",11.2051,-85.9212
"2550",11.2772,-85.9036
"2551",11.2037,-85.8469
"2552",11.1891,-85.8393
"2553",25.58298,-111.13784
"2554",25.11362,-110.50785
"2555",25.11194,-110.51113
"2556",25.51353,-110.77109
"2557",25.51154,-110.77045
"2558",24.80817,-110.52552
"2559",24.80856,-110.52517
"2560",24.5833333333,-110.4
"2561",25.56854,-111.14257
"2562",25.18377,-110.70918
"2563",24.7627,-110.6639
"2564",25.1105,-110.70717
"2565",25.34854,-110.97909
"2566",24.87346,-110.60406
"2567",25.21115,-110.92109
"2568",24.85163,-110.58106
"2569",24.74687,-110.67855
"2570",25.03286,-110.80318
"2571",23.047053,-109.676402
"2572",25.243174,-110.91617
"2573",25.5323,-111.06291
"2574",25.53211,-111.0643
"2575",25.532066,-111.063512
"2576",24.842343,-110.576135
"2577",25.24622,-110.92164
"2578",25.11358,-110.50777
"2579",25.90405,-111.33675
"2580",25.90844,-111.33656
"2581",25.29252,-110.23082
"2582",25.29248,-110.2308
"2583",25.21094,-110.91498
"2584",25.49966,-111.00594
"2585",25.52289,-111.10699
"2586",25.52742,-111.09882
"2587",25.50541,-111.01405
"2588",25.52854,-111.1014
"2589",25.29242,-110.93312
"2590",25.29596,-110.94549
"2591",24.64287,-110.73271
"2592",24.47205,-110.28818
"2593",26.07025,-111.05943
"2594",26.07036,-111.05933
"2595",26.07054,-111.05898
"2596",26.07142,-111.05832
"2597",26.07155,-111.05901
"2598",26.07166,-111.05865
"2599",26.0717,-111.05835
"2600",26.07239,-111.05876
"2601",26.07248,-111.05919
"2602",25.26485,-110.71141
"2603",25.26389,-110.71286
"2604",25.264493,-110.712037
"2605",25.58553,-111.12912
"2606",25.20471,-110.6949
"2607",24.91474,-110.69818
"2608",25.529562,-111.068282
"2609",25.536837,-111.007958
"2610",25.527143,-111.064293
"2611",25.364738,-110.984744
"2612",25.25945,-110.71797
"2613",24.12772,-110.86071
"2614",15.7,-96.214167
"2615",15.75,-96.125278
"2616",15.708333,-96.198056
"2617",15.764777,-96.083864
"2618",15.763333,-96.082222
"2619",15.7525,-96.124722
"2620",15.696667,-96.224722
"2621",15.78,-96.059722
"2622",23.45478,-109.40973
"2623",23.45722,-109.4056
"2624",23.45794,-109.40615
"2625",23.45828,-109.40611
"2626",23.45828,-109.40612
"2627",23.45832,-109.40622
"2628",23.45833,-109.40566
"2629",23.4595,-109.40622
"2630",23.45974,-109.40633
"2631",23.35806,-109.42074
"2632",23.35807,-109.4205
"2633",23.35908,-109.42068
"2634",23.35988,-109.42133
"2635",23.36013,-109.42144
"2636",23.36031,-109.4211
"2637",23.36137,-109.42197
"2638",23.36137,-109.42198
"2639",23.337598,-109.392884
"2640",23.40758,-109.41008
"2641",23.43778,-109.4127
"2642",23.43927,-109.41077
"2643",23.43939,-109.41131
"2644",23.43977,-109.41108
"2645",23.4399,-109.4104
"2646",23.44013,-109.41077
"2647",23.44066,-109.4099
"2648",23.44092,-109.40993
"2649",23.400692,-109.415965
"2650",17.5218888888889,-101.498777777778
"2651",24.47971,-110.40748
"2652",24.4405555556,-110.305
"2653",24.45518,-110.29038
"2654",24.4166666667,-110.35
"2655",24.53703,-110.39948
"2656",24.4469444444,-110.376944444
"2657",24.5966666,-110.40808
"2658",24.4435,-110.374783
"2659",24.466551,-110.38442
"2660",24.429922,-110.387484
"2661",24.59943,-110.40016
"2662",24.584837,-110.379993
"2663",23.44616,-109.41673
"2664",24.50513,-110.30738
"2665",24.43005,-110.36405
"2666",24.57135,-110.4141
"2667",8.730417,-83.385472
"2668",7.48009722222222,-81.2588444444444
"2669",-27.067524,-109.32102
"2670",-27.109916,-109.423781
"2671",-27.086363,-109.293367
"2672",10.2923,-109.22709
"2673",10.31207,-109.20273
"2674",10.29929,-109.19892
"2675",10.28839,-109.20377
"2676",10.31539,-109.23615
"2677",10.31713,-109.21667
"2678",10.29899,-109.23338
"2679",10.30706,-109.23773
"2680",10.32106,-109.22913
"2681",10.28457,-109.2103
"2682",10.31494,-109.21211
"2683",10.30358,-109.19796
"2684",10.29423,-109.20042
"2685",10.28636,-109.22016
"2686",-1.67753209507067,-80.8355716011447
"2687",-1.67766772147319,-80.8346096022375
"2688",-1.93806745164093,-80.7865787751662
"2689",-2.19635064028281,-80.9570029879352
"2690",-1.81640392152135,-81.0612842472235
"2691",-1.81292970734025,-81.0636668016286
"2692",-1.493247164588,-80.8065313139552
"2693",-1.8123145089377,-81.0633161229713
"2694",-1.06021602614653,-80.9118969533329
"2695",-2.18373044029034,-81.0036512533926
"2696",-1.93578782107333,-80.7885662443875
"2697",-1.93387931743207,-80.7921452068672
"2698",-2.2992161058227,-80.9342183391617
"2699",-1.49863046760167,-80.8090120137119
"2700",-1.47515062286861,-80.7834474679342
"2701",-2.16662221842051,-81.003300480048
"2702",-2.28341050781138,-80.9299020196871
"2703",-1.99387633561064,-80.7650716087226
"2704",-1.71222527860078,-80.80565664715
