id,Latitude,Longitude,crs,SOVEREIGN1,TERRITORY1,ECO_CODE,ECOREGION,REALM
15713,-8.568159145654976,119.440351374154,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17670,-8.32,124.32973,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17671,-8.32,124.33790000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17672,-8.28,124.3028,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17673,-8.269999999999996,124.29948,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17674,-8.19,124.24840000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17675,-8.190000000000003,124.24450000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17676,-8.27,124.18344,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17677,-8.28,124.17989000000001,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17678,-8.22,124.0934,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17679,-8.22,124.0801,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17680,-8.17,124.04959999999998,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17681,-8.33,124.00116999999999,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17682,-8.33,124.01027000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17683,-8.37,123.9034,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17684,-8.36,123.8985,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17685,-8.44,123.87495000000001,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17686,-8.43,123.88976,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17687,-8.41,123.8295,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17688,-8.41,123.81799999999998,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17689,-8.43,123.91856000000001,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15192,-8.568159145654976,119.440351374154,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15957,-8.743583999999997,115.450515,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15962,-8.706588,115.58762000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15958,-8.743583999999997,115.450515,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15959,-8.743583999999997,115.450515,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15961,-8.743583999999997,115.450515,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
15960,-8.743583999999997,115.450515,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
16639,-8.727807,115.54442600000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
16999,-8.67375,115.56807000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17000,-8.72802,115.60313,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17001,-8.77568,115.62735,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17002,-8.797029999999996,115.60597,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17003,-8.675569999999997,115.51956999999999,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17004,-8.70125,115.46716,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17005,-8.68398,115.48057999999999,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17006,-8.79577,115.52681,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17007,-8.7423,115.45304,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17008,-8.715399999999997,115.45697,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17009,-8.67651,115.44124,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17010,-8.66332,115.46696000000001,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17011,-8.68735,115.46619,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17012,-8.661600000000002,115.46004999999998,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17788,-8.219999999999997,124.02200000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17789,-8.2327,124.03,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17790,-8.19,124.04299999999999,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17064,-8.57,119.44,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
18599,-8.341469000000004,116.06145700000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
3582,-9.173524,124.47562200000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17648,-8.2,124.37156000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17649,-8.22,124.3793333,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17650,-8.17,124.43196999999999,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
17651,-8.179999999999996,124.4276517,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
20459,-8.36,116.03000000000002,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
36924,-8.727054,115.967796,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
14991,-8.661600000000002,115.46004999999998,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
38595,-8.73113,115.25218,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
38596,-8.738612,115.24754200000001,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
39622,-8.694231,115.277105,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
39621,-8.711039,115.274307,4326,Indonesia,Indonesia,20132,Lesser Sunda,Central Indo-Pacific
3583,-9.167420000000002,124.45190900000001,4326,East Timor,Oecusse,20132,Lesser Sunda,Central Indo-Pacific
3584,-9.1668,124.425411,4326,East Timor,Oecusse,20132,Lesser Sunda,Central Indo-Pacific
3585,-9.173817,124.40928399999999,4326,East Timor,Oecusse,20132,Lesser Sunda,Central Indo-Pacific
3586,-9.186476,124.391635,4326,East Timor,Oecusse,20132,Lesser Sunda,Central Indo-Pacific
23782,-29.9325,159.092331,4326,Australia,Australia,20151,Lord Howe and Norfolk Islands,Central Indo-Pacific
23783,-29.915833000000003,159.056643,4326,Australia,Australia,20151,Lord Howe and Norfolk Islands,Central Indo-Pacific
23784,-29.922100999999998,159.05350800000002,4326,Australia,Australia,20151,Lord Howe and Norfolk Islands,Central Indo-Pacific
5999,4.27375,73.4554,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
6000,4.2816,73.461,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
13171,4.0824528,73.51143055555555,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16012,0.7851130000000001,73.374541,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16013,0.7926079999999998,73.371028,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16014,0.700115,73.44886,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16015,0.708041,73.448371,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16016,0.8061449999999999,73.434633,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16017,0.8146760000000002,73.427663,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16018,0.8740800000000002,73.405085,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16019,0.885641,73.392593,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16020,0.9092030000000001,73.317471,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16021,0.91361,73.304493,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16022,1.7811869999999996,73.33078,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16023,1.7850030000000003,73.319737,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16024,1.8145360000000001,73.371346,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16025,1.8259790000000005,73.363395,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16026,1.847987,73.246237,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16027,1.85712,73.243397,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16028,1.9540060000000001,73.251945,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16029,1.9655670000000003,73.265353,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16030,2.209871,73.158426,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16031,2.216819000000001,73.16751,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16032,2.160946,73.055945,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16033,2.160371,73.066397,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16034,2.254843,73.105658,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16035,2.263947999999999,73.086059,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16036,2.259063,72.992613,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16037,2.266274,72.984214,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16038,2.2545170000000008,72.927562,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16039,2.264369999999999,72.926423,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16040,2.3378549999999994,72.896576,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16041,2.331291,72.899246,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16042,2.377474,72.931889,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16043,2.378944000000001,72.955305,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16044,2.454257,72.993357,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16045,2.453513,72.976013,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16046,2.517087,72.946031,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16047,2.521011,72.953333,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16048,2.546435999999999,73.018551,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16049,2.544790999999999,73.005392,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16050,2.559213,73.130652,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16051,2.5577550000000007,73.13837,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16052,2.519199000000001,73.153937,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16053,2.527896000000001,73.159272,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16054,2.5095769999999993,73.277552,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16055,2.511174,73.288956,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16056,2.372426000000001,73.29069,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16057,2.36695,73.267551,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16058,2.349295000000001,73.35292,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16059,2.3450550000000008,73.347007,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16060,2.304544,73.300819,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16061,2.312798999999999,73.311652,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16062,1.9623790000000003,73.363482,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16063,1.9787150000000002,73.391988,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16064,1.9174739999999997,73.393832,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16065,1.912496,73.406499,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16066,2.066045599999999,73.542354,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16067,2.055584,73.53996,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16068,1.9936550000000002,73.541812,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16069,2.004403000000001,73.53972,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16070,1.8108230000000007,73.479722,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16071,1.8117340000000002,73.47022,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16072,1.8607599999999997,73.454827,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16073,1.8632380000000002,73.464537000000007,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16074,0.673863,73.282036,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16075,0.678779,73.262731,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16076,0.6909190000000002,73.196788,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11726,3.8934800000000016,72.70696,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11727,3.94409,72.70818,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11728,4.243039999999998,72.73992,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11729,3.86253,72.70189,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11730,3.87694,72.70611,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11731,4.19583,72.7377,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11732,5.034560000000002,72.82696,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11733,5.13436,72.82459,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11734,5.26891,72.85674,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11735,5.008409999999998,72.84043,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11736,5.105790000000002,72.80859,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11737,5.23232,72.84914,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11738,5.39264,72.86157,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11739,5.46613,72.84023,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11740,5.348500000000001,72.84949,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11741,5.539920000000002,72.78889,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11742,6.02424,73.07126,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11743,6.16079,72.99505,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11744,6.27726,72.98839,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11745,6.1009600000000015,73.02132,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11746,6.20082,72.99064,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11747,6.32291,72.95978,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11748,6.5669900000000005,72.86826,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11749,6.545279999999999,72.87829,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11750,6.934980000000002,72.91491,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11751,6.97312,72.88859,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11752,7.01356,72.83073000000002,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11753,6.92054,72.92446,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11754,6.985185,72.8773,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11755,7.02314,72.8117,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11756,6.371370000000001,72.62236,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11757,6.31298,72.58212,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11758,6.209699999999998,72.57146,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11759,6.39938,72.63877,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11760,6.341130000000001,72.60352,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11761,6.231070000000001,72.55811,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11762,5.95369,73.12225,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11763,5.92037,73.12973,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11764,5.686550000000002,73.25332,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11765,5.98577,73.10034,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11766,5.80804,73.16443,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11767,5.664640000000002,73.26814,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11768,5.36909,73.35722,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11769,5.37459,73.39288,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11770,5.363080000000001,73.40986,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11771,5.362609999999999,73.33754,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11772,5.37224,73.37579,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11773,5.357050000000001,73.41684,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11774,3.491119999999999,73.27665,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11775,3.440770000000001,73.35358,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11776,3.31324,73.46206,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11777,3.524009,73.28937,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11778,3.45586,73.30456,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11779,3.35771,73.42272,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11780,3.085149999999999,73.37438,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11781,2.89397,73.37473,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11782,2.82906,73.36763,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11783,3.11327,73.37189,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11784,2.92934,73.37369,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11785,2.78804,73.36782,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11786,2.223520000000001,72.93737,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11787,2.16184,73.01691,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11788,2.257499999999999,72.92725,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11789,2.18235,72.96983,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11790,1.77747,73.34977,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11791,1.7949400000000002,73.40432,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11792,1.7758700000000005,73.37118,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11793,1.7978,73.29006000000001,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
6014,4.07688,73.3842,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11794,1.81535,73.44044,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11795,1.810780000000001,73.47569,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11796,1.8695300000000001,73.24029,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11797,1.8374451,73.2548218,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11798,1.8100600000000011,73.27641,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11799,1.8837100000000002,73.23505,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11800,1.85177,73.24471,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11801,1.8234399999999997,73.26539,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11802,1.98501,73.28856,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11803,1.9616585,73.2617798,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11804,1.9491399999999992,73.24849,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11805,2.41994,72.88557,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11806,2.3850739,72.8941956,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11807,2.350969999999999,72.89671,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11808,2.39949,72.88975,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11809,2.36907,72.90089,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11810,2.3339,72.89793,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11811,2.46226,72.89379,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11812,2.484130000000001,72.91068,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11813,2.51022,72.9352,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11814,2.47045,72.89969,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11815,2.4988200000000007,72.92063,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11816,2.5197,72.95078,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11817,2.71234,72.83362,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11818,2.67793,72.8499,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11819,2.66031,72.87921,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11820,2.69482,72.84218,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11821,2.665945,72.861657,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11822,2.66216,72.89733,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11823,2.7471,72.82982,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
16077,0.683624,73.18668200000002,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11825,2.8177,72.82411,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11826,2.76467,72.8287,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11827,2.800040000000001,72.82085,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11828,2.83275,72.83117,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11829,2.8591,72.83778,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11830,2.91594,72.83055,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11831,2.957240000000001,72.85648,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11832,2.87889,72.83057,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11833,2.898319999999999,72.8245,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11834,2.92455,72.8354,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11835,3.0602,72.92837,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11836,3.05686,72.92022,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11837,3.0496800000000017,72.88129,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11838,3.057300000000001,72.92135,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11839,3.0492899999999996,72.88781,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11840,3.05293,72.86955000000002,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11841,3.1660299999999992,72.84771000000002,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11842,3.22372,72.81377,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11843,3.253369999999999,72.80838,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11844,3.1343,72.85765,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11845,3.1893100000000008,72.8206,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11846,3.2702,72.8055,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11847,3.62042,72.70043,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11848,3.7256900000000006,72.7002,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11849,3.83419,72.70254,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11850,3.5877299999999983,72.71944,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11851,3.69253,72.70528,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11852,3.7821700000000003,72.69778,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11853,4.66485,73.42683,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11854,4.64085,73.40079,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11855,4.59361,73.3781,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11856,4.20688,73.54574,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11857,4.169599999999998,73.5194,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11858,4.18136,73.41872,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11859,4.516799999999998,73.36141,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11860,4.40897,73.3503,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11861,4.329130000000002,73.34027,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11862,4.09568,73.38721,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11863,4.06134,73.37502,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11864,4.041230000000001,73.36974,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11865,3.98534,73.35695000000001,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11866,3.9488,73.3519,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11867,3.9203499999999982,73.35004,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11868,0.88496,73.33862,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11869,-0.59171,73.09492,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11870,-0.60234,73.10583,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11871,-0.61154,73.12635,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11872,3.9021800000000018,73.35149000000001,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11873,3.8905700000000003,73.35368,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11874,3.8730800000000016,73.35911,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11875,3.82396,73.37199,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11876,3.8377199999999982,73.36781,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
11877,3.8538,73.36435,4326,Maldives,Maldives,20105,Maldives,Western Indo-Pacific
